country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-02-25,-13,13,,-44,-24,10
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-02-26,-8,17,,-42,-22,9
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-02-27,-22,11,,,-1,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-02-28,-7,-1,,,-5,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-01,33,9,,-37,-22,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-02,16,9,,-37,-23,8
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-03,16,8,,-36,-23,8
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-04,19,12,,-33,-22,8
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-05,22,15,,-40,-21,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-06,2,11,,,2,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-07,3,-1,,,8,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-08,19,6,,-35,-21,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-09,14,11,,-35,-21,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-10,3,4,,-36,-21,9
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-11,-2,3,,-41,-20,11
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-12,7,6,,-48,-19,8
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-13,-15,-1,,,-2,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-14,13,0,,,1,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-15,12,4,,-40,-21,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-16,17,9,,-30,-20,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-17,9,2,,-39,-18,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-18,14,11,,-29,-19,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-19,17,11,,-29,-19,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-20,-2,6,,,8,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-21,6,2,,,-5,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-22,13,7,,-31,-21,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-23,12,9,,-34,-22,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-24,6,-1,,-36,-20,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-25,17,11,,-31,-18,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-26,17,5,,-43,-19,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-27,12,27,,,7,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-28,11,18,,,-1,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-29,,48,,-42,-35,8
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-30,74,64,,-31,-38,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-03-31,,92,,-27,-39,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-01,15,57,,-52,-77,15
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-02,-8,28,,-61,-77,17
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-03,48,56,,,4,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-04,-4,5,,,-5,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-05,,-5,,-66,-75,20
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-06,32,22,,-34,-22,5
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-07,17,14,,-31,-20,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-08,19,9,,-28,-19,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-09,22,7,,-35,-18,5
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-10,9,6,,,12,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-11,0,-11,-15,,1,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-12,22,-6,,-41,-17,5
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-13,23,8,,-37,-19,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-14,13,5,,-34,-18,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-15,21,5,,-25,-16,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-16,25,8,,-39,-17,4
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-17,11,15,,,16,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-18,34,8,,,11,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-19,33,16,,-19,-16,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-20,38,18,,-24,-17,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-21,29,12,,-26,-14,5
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-22,30,14,,-31,-12,5
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-23,29,11,,-39,-13,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-24,20,12,,,21,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-25,36,8,,,17,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-26,36,10,,-29,-14,4
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-27,30,15,,-28,-14,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-28,30,15,,-26,-13,4
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-29,61,43,,-16,-15,-1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-04-30,10,-1,,-65,-71,16
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-01,47,32,,,8,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-02,34,-5,,,6,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-03,47,9,,-27,-11,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-04,29,-3,,-32,-12,5
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-05,35,11,,-16,-11,4
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-06,37,13,,-32,-10,4
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-07,43,7,,-21,-9,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-08,28,9,,,24,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-09,53,13,,,14,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-10,50,14,,-25,-8,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-11,56,18,,-25,-10,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-12,79,43,,-8,-9,-1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-13,35,25,,-56,-71,16
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-14,84,41,,-40,-54,11
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-15,55,25,,,7,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-16,48,6,,,8,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-17,50,15,,-19,-8,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-18,59,21,,-15,-8,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-19,49,20,,-9,-7,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-20,61,26,,-16,-6,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-21,49,27,,-17,-7,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-22,45,31,,,11,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-23,,26,,,1,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-24,20,11,,-64,-73,16
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-25,62,37,,-18,-4,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-26,44,26,,-17,-4,4
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-27,54,23,,-17,-8,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-28,50,24,,-13,-4,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-29,60,22,,,7,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-30,,21,,,8,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-05-31,,36,,-11,-7,0
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-01,67,42,,-11,-7,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-02,61,35,,-13,-9,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-03,69,32,,-16,-9,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-04,76,35,,-15,-6,-1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-05,38,24,,,5,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-06,,25,,,-6,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-07,,42,,-14,-10,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-08,75,42,,-12,-11,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-09,85,46,,-6,-9,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-10,83,39,,-13,-10,0
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-11,66,35,,-15,-11,0
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-12,60,37,,,3,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-13,,23,,,-4,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-14,,47,,-21,-9,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-15,,48,,-18,-8,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-16,,48,,-15,-8,0
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-17,85,46,,-9,-10,0
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-18,71,39,,-15,-8,-1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-19,74,46,,,-7,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-20,,29,,,-8,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-21,,62,,-10,-12,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-22,,61,,-10,-12,0
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-23,,58,,4,-9,-1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-24,95,56,,-14,-13,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-25,81,46,,-13,-9,0
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-26,65,50,,,4,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-27,,51,,,-8,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-28,,75,,-13,-19,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-29,,71,,-8,-19,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-06-30,,80,,-9,-19,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-01,,79,,-16,-22,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-02,104,52,,-18,-21,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-03,84,66,,,-1,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-04,,63,,,1,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-05,,93,,-7,-27,4
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-06,,106,,-5,-27,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-07,,99,,-8,-25,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-08,,90,,-15,-29,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-09,115,67,,-15,-27,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-10,106,80,,,-5,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-11,,73,,,-11,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-12,,109,,2,-35,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-13,,115,,-10,-35,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-14,,118,,-24,-34,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-15,,120,,-22,-34,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-16,140,72,,-27,-35,1
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-17,124,87,,,-9,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-18,,88,,,-13,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-19,,125,,-28,-53,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-20,,126,,-32,-54,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-21,,122,,-32,-52,5
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-22,,115,,-26,-54,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-23,138,75,,-38,-51,5
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-24,119,83,,,-5,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-25,,85,,,-16,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-26,,117,,-41,-57,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-27,,130,,-41,-55,7
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-28,,115,,-32,-55,8
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-29,,112,,-33,-57,9
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-30,138,72,,-31,-53,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-07-31,102,74,,,-10,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-01,,76,,,-10,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-02,,114,,-29,-45,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-03,,118,,-32,-44,5
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-04,,106,,-30,-42,4
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-05,,104,,-26,-43,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-06,119,62,,-23,-40,6
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-07,101,64,,,-9,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-08,,68,,,-6,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-09,,105,,-9,-23,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-10,,108,,-10,-23,4
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-11,,97,,-1,-21,3
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-12,,94,,-5,-22,2
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-13,130,70,,-9,-19,0
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-14,105,68,,,3,
DK,Denmark,Region of Southern Denmark,Varde Municipality,,,,ChIJhxswtXwbS0YRSLUzbEZX1bY,2021-08-15,,65,,,1,
DK,Denmark,Region of Southern Denmark,Vejen Municipality,,,,ChIJT-oCRbdDS0YRpylHQnGL-yk,2021-01-01,,-72,,-66,-86,25
DK,Denmark,Region of Southern Denmark,Vejen Municipality,,,,ChIJT-oCRbdDS0YRpylHQnGL-yk,2021-01-02,,0,,,-13,
DK,Denmark,Region of Southern Denmark,Vejen Municipality,,,,ChIJT-oCRbdDS0YRpylHQnGL-yk,2021-01-03,,-13,,,-9,
DK,Denmark,Region of Southern Denmark,Vejen Municipality,,,,ChIJT-oCRbdDS0YRpylHQnGL-yk,2021-01-04,,-5,,-49,-30,13
DK,Denmark,Region of Southern Denmark,Vejen Municipality,,,,ChIJT-oCRbdDS0YRpylHQnGL-yk,2021-01-05,,-8,,-53,-32,13
DK,Denmark,Region of Southern Denmark,Vejen Municipality,,,,ChIJT-oCRbdDS0YRpylHQnGL-yk,2021-01-06,,-14,,-49,-30,14
DK,Denmark,Region of Southern Denmark,Vejen Municipality,,,,ChIJT-oCRbdDS0YRpylHQnGL-yk,2021-01-07,,-10,,-49,-33,14
DK,Denmark,Region of Southern Denmark,Vejen Municipality,,,,ChIJT-oCRbdDS0YRpylHQnGL-yk,2021-01-08,,-14,,-55,-30,15
DK,Denmark,Region of Southern Denmark,Vejen Municipality,,,,ChIJT-oCRbdDS0YRpylHQnGL-yk,2021-01-09,-31,-6,,,-3,
DK,Denmark,Region of Southern Denmark,Vejen Municipality,,,,ChIJT-oCRbdDS0YRpylHQnGL-yk,2021-01-10,,-15,,,-8,
